number,value,datetime_start,datetime_complete,duration,params_dropout_p,params_hidden_weights0,params_hidden_weights1,params_initializers,params_kernel1,params_kernel2,params_learning_rate,params_momentum,params_n_fc_layers,params_optimizer,params_weight_decays,state
868,0.8138196468353271,2024-04-22 13:12:11.300251,2024-04-22 13:12:27.541575,0 days 00:00:16.241324,0.2241897160980837,628.0,226.0,True,4,3,0.0001853376223146,,3,Adam,0.0012269905057018266,COMPLETE
869,0.9867926239967346,2024-04-22 13:12:27.541964,2024-04-22 13:12:43.773720,0 days 00:00:16.231756,0.2353584877502259,565.0,,True,4,3,0.0002536501056859281,,2,Adam,0.0030243016774926714,COMPLETE
870,0.9606990814208984,2024-04-22 13:12:43.774127,2024-04-22 13:12:59.987791,0 days 00:00:16.213664,0.24983308260672568,533.0,415.0,True,4,3,0.00021186879191940056,,3,Adam,0.0010043287480976776,COMPLETE
871,1.0511196851730347,2024-04-22 13:12:59.988192,2024-04-22 13:13:16.212795,0 days 00:00:16.224603,0.18160696676228957,611.0,,True,4,3,0.00030784300561947285,,2,Adam,0.0018771951827294296,COMPLETE
872,1.1028936505317688,2024-04-22 13:13:16.213191,2024-04-22 13:13:32.493509,0 days 00:00:16.280318,0.21263564374624522,571.0,,False,4,3,0.00015909746507413906,,2,Adam,0.00016705748151562273,COMPLETE
873,0.9827776551246643,2024-04-22 13:13:32.493893,2024-04-22 13:13:48.709270,0 days 00:00:16.215377,0.2855833755129239,549.0,,True,4,3,0.0001847329805178946,,2,Adam,0.0008089565629224499,COMPLETE
874,0.963021457195282,2024-04-22 13:13:48.709687,2024-04-22 13:14:04.974361,0 days 00:00:16.264674,0.1965550712036359,652.0,193.0,True,4,3,0.00013875463831761835,,3,Adam,0.001333404435163111,COMPLETE
875,0.8385166525840759,2024-04-22 13:14:04.974776,2024-04-22 13:14:21.187674,0 days 00:00:16.212898,0.0977600025712452,594.0,,True,4,3,8.307924215233275e-05,,2,Adam,0.00038032895559305914,COMPLETE
876,1.6575831174850464,2024-04-22 13:14:21.188098,2024-04-22 13:14:37.314462,0 days 00:00:16.126364,0.16886232797379655,523.0,224.0,True,4,3,0.00023655649927698316,0.9143279885923831,3,SGD,0.0016761633912713123,COMPLETE
877,0.8239571154117584,2024-04-22 13:14:37.314847,2024-04-22 13:14:53.646959,0 days 00:00:16.332112,0.13670506593550003,577.0,,True,4,4,0.0002917591277057263,,2,Adam,0.0027253232835974138,COMPLETE
878,0.8256852030754089,2024-04-22 13:14:53.647350,2024-04-22 13:15:09.876880,0 days 00:00:16.229530,0.1547718341354091,549.0,,True,4,3,0.00020365936667300925,,2,Adam,0.00022851286751844214,COMPLETE
879,0.8963340520858765,2024-04-22 13:15:09.877288,2024-04-22 13:15:26.358013,0 days 00:00:16.480725,0.24144532143456438,504.0,,True,5,3,0.00017034353970217433,,2,Adam,0.001083963261966757,COMPLETE
880,0.8542485535144806,2024-04-22 13:15:26.358362,2024-04-22 13:15:42.624961,0 days 00:00:16.266599,0.21907694915259987,633.0,194.0,True,4,3,0.0002581367748759143,,3,Adam,0.002349233698873641,COMPLETE
881,0.85196253657341,2024-04-22 13:15:42.625372,2024-04-22 13:15:58.835255,0 days 00:00:16.209883,0.1472564168846978,535.0,,True,4,3,0.0003738148798935028,,2,Adam,0.0006901193129853513,COMPLETE
882,0.7542589008808136,2024-04-22 13:15:58.835657,2024-04-22 13:16:15.068057,0 days 00:00:16.232400,0.17729370655436394,561.0,,True,4,3,0.00022138231971108695,,2,Adam,0.0009267398948913702,COMPLETE
883,1.009893774986267,2024-04-22 13:16:15.068447,2024-04-22 13:16:31.361663,0 days 00:00:16.293216,0.204149621396023,592.0,211.0,True,4,3,0.00011725944148945319,,3,Adam,0.0002831583180469468,COMPLETE
884,0.9979860186576843,2024-04-22 13:16:31.362022,2024-04-22 13:16:47.582921,0 days 00:00:16.220899,0.16482338063615956,610.0,,True,4,3,0.00018100917626897228,,2,Adam,0.00141468040260881,COMPLETE
885,0.9687903225421906,2024-04-22 13:16:47.583316,2024-04-22 13:17:03.829693,0 days 00:00:16.246377,0.1238677048670341,571.0,,True,4,3,0.00015015038614375363,,2,Adam,0.002165715814648511,COMPLETE
886,0.7774941921234131,2024-04-22 13:17:03.830081,2024-04-22 13:17:20.073425,0 days 00:00:16.243344,0.25922765004645415,519.0,231.0,True,4,3,0.00019972212385427568,,3,Adam,0.0001941884401888215,COMPLETE
887,0.9098474681377411,2024-04-22 13:17:20.073850,2024-04-22 13:17:36.342967,0 days 00:00:16.269117,0.1910116141961249,552.0,,True,4,3,0.0002785292748852428,,2,Adam,0.00044506258342400646,COMPLETE
888,0.8115189373493195,2024-04-22 13:17:36.343359,2024-04-22 13:17:52.604551,0 days 00:00:16.261192,0.2693398764059456,720.0,,True,4,3,0.000238002906456404,,2,Adam,1.8729713276562014e-05,COMPLETE
889,0.7624635696411133,2024-04-22 13:17:52.604912,2024-04-22 13:18:08.885746,0 days 00:00:16.280834,0.2309263842988285,587.0,455.0,True,4,3,0.0001646092751629113,,3,Adam,0.0012507641898511722,COMPLETE
890,0.9360480606555939,2024-04-22 13:18:08.886132,2024-04-22 13:18:25.132943,0 days 00:00:16.246811,0.18544774511899773,535.0,,True,4,3,0.00013298662314225408,,2,Adam,0.0010530600414685775,COMPLETE
891,1.006968915462494,2024-04-22 13:18:25.133331,2024-04-22 13:18:41.394128,0 days 00:00:16.260797,0.1414840582456438,502.0,405.0,False,4,3,0.00021217545288230324,,3,Adam,0.0008105181260999335,COMPLETE
892,1.0159680545330048,2024-04-22 13:18:41.394520,2024-04-22 13:18:57.412506,0 days 00:00:16.017986,0.16052298164615295,,,True,4,3,0.00018831641287420762,,1,Adam,0.0018132062473884237,COMPLETE
893,0.8584512174129486,2024-04-22 13:18:57.412922,2024-04-22 13:19:13.930407,0 days 00:00:16.517485,0.2526021788835109,954.0,,True,4,3,0.0002476958142122137,,2,Adam,0.0015058998104666547,COMPLETE
894,0.9759839177131653,2024-04-22 13:19:13.930765,2024-04-22 13:19:30.176889,0 days 00:00:16.246124,0.17297508869944803,570.0,,True,4,3,0.00032852746573408466,,2,Adam,0.0012075185868538933,COMPLETE
895,1.723526418209076,2024-04-22 13:19:30.177279,2024-04-22 13:19:46.500918,0 days 00:00:16.323639,0.21091496973870216,606.0,,True,4,5,0.00016236910985741466,0.8485642605542978,2,SGD,0.0009722034530880147,COMPLETE
896,0.9363883137702942,2024-04-22 13:19:46.501311,2024-04-22 13:20:02.758391,0 days 00:00:16.257080,0.11234584827348384,548.0,506.0,True,4,3,0.00028149081142128267,,3,Adam,0.0006841428419533913,COMPLETE
897,0.8160424530506134,2024-04-22 13:20:02.758788,2024-04-22 13:20:19.084982,0 days 00:00:16.326194,0.22264558418021535,643.0,,True,4,3,0.00022048339363227038,,2,Adam,0.0003282432098077736,COMPLETE
898,0.804664134979248,2024-04-22 13:20:19.085385,2024-04-22 13:20:35.331001,0 days 00:00:16.245616,0.27922162574736475,581.0,,True,4,3,0.00018591426665263573,,2,Adam,0.0008635930031261349,COMPLETE
899,0.7335461378097534,2024-04-22 13:20:35.331386,2024-04-22 13:20:51.573657,0 days 00:00:16.242271,0.1979472591484396,526.0,239.0,True,4,3,0.0001419509173847791,,3,Adam,0.0011160745623732533,COMPLETE
900,0.9239147901535034,2024-04-22 13:20:51.574024,2024-04-22 13:21:07.727010,0 days 00:00:16.152986,0.1509338083850629,491.0,,True,4,3,0.0002372197475558189,,2,Adam,0.0002612532909579944,COMPLETE
901,0.939672201871872,2024-04-22 13:21:07.727401,2024-04-22 13:21:24.166368,0 days 00:00:16.438967,0.44423215385508125,764.0,,True,4,4,0.00019341828221408413,,2,Adam,0.001692742240694326,COMPLETE
902,2.3053513765335083,2024-04-22 13:21:24.166757,2024-04-22 13:21:40.424408,0 days 00:00:16.257651,0.23779943942943216,556.0,423.0,True,4,3,0.0076436809226869545,,3,Adam,0.001400027320215554,COMPLETE
903,0.8870254456996918,2024-04-22 13:21:40.424822,2024-04-22 13:21:56.683824,0 days 00:00:16.259002,0.12788686593277396,592.0,,True,4,3,0.00010711224589449453,,2,Adam,0.000395413213918261,COMPLETE
904,1.0174494087696075,2024-04-22 13:21:56.684188,2024-04-22 13:22:12.884673,0 days 00:00:16.200485,0.1814738897171785,539.0,,True,4,3,0.00016488310034010867,,2,Adam,0.0020497997363495427,COMPLETE
905,0.8828113973140717,2024-04-22 13:22:12.885065,2024-04-22 13:22:29.182152,0 days 00:00:16.297087,0.16405365347784417,565.0,433.0,True,4,3,0.00026878906423876363,,3,Adam,0.0009669639490480817,COMPLETE
906,0.7338414192199707,2024-04-22 13:22:29.182572,2024-04-22 13:22:45.479939,0 days 00:00:16.297367,0.29193754321968207,613.0,,True,4,3,0.00021560768646077,,2,Adam,0.0012775733272332196,COMPLETE
907,1.0958159565925598,2024-04-22 13:22:45.480325,2024-04-22 13:23:01.705196,0 days 00:00:16.224871,0.1394686126667893,515.0,,True,4,3,0.0003227511826074052,,2,Adam,0.0011417398068286559,COMPLETE
908,0.894033819437027,2024-04-22 13:23:01.705607,2024-04-22 13:23:17.981539,0 days 00:00:16.275932,0.20790521429805042,581.0,,True,4,3,0.00012666808963472605,,2,Adam,0.0007792635766032167,COMPLETE
909,0.8707159459590912,2024-04-22 13:23:17.981935,2024-04-22 13:23:34.277727,0 days 00:00:16.295792,0.19407390873713654,556.0,438.0,True,4,3,0.00018478870345775084,,3,Adam,4.093281851771706e-05,COMPLETE
910,1.1052592992782593,2024-04-22 13:23:34.278132,2024-04-22 13:23:50.703044,0 days 00:00:16.424912,0.1504731644523608,903.0,,False,4,3,0.00023655581356470484,,2,Adam,0.0014430582199936109,COMPLETE
911,0.8240989148616791,2024-04-22 13:23:50.703460,2024-04-22 13:24:06.986969,0 days 00:00:16.283509,0.24509437523828764,623.0,,True,4,3,0.00014875877517392904,,2,Adam,0.0004673206557152383,COMPLETE
912,1.009286105632782,2024-04-22 13:24:06.987397,2024-04-22 13:24:23.294544,0 days 00:00:16.307147,0.1705149780715231,600.0,209.0,True,4,3,0.0004334307353602534,,3,Adam,0.00022982870365214941,COMPLETE
913,0.8612531125545502,2024-04-22 13:24:23.294957,2024-04-22 13:24:39.549160,0 days 00:00:16.254203,0.18067983394851628,531.0,,True,4,3,0.00020888910597686777,,2,Adam,0.0006331916701389562,COMPLETE
914,1.6094483733177185,2024-04-22 13:24:39.549554,2024-04-22 13:24:55.758438,0 days 00:00:16.208884,0.2230848771662229,573.0,,True,4,3,0.0001679767271899541,0.8329788633346805,2,SGD,0.0002933075245029727,COMPLETE
915,0.8265359401702881,2024-04-22 13:24:55.758800,2024-04-22 13:25:11.935847,0 days 00:00:16.177047,0.2640465411771588,493.0,108.0,True,4,3,0.00027922818649300866,,3,Adam,0.0016595107096088204,COMPLETE
916,0.8089944124221802,2024-04-22 13:25:11.936209,2024-04-22 13:25:28.062023,0 days 00:00:16.125814,0.23203141763109447,661.0,,True,3,3,0.00020405329754046828,,2,Adam,0.0009068106443538668,COMPLETE
917,0.7907931804656982,2024-04-22 13:25:28.062432,2024-04-22 13:25:44.242233,0 days 00:00:16.179801,0.2524743206478378,537.0,,True,4,3,0.00024149558578193066,,2,Adam,0.001056993148972331,COMPLETE
918,1.102332592010498,2024-04-22 13:25:44.242646,2024-04-22 13:26:00.390202,0 days 00:00:16.147556,0.13357622578470846,187.0,186.0,True,4,3,0.0001391524732667152,,3,Adam,0.0007625624013088731,COMPLETE
919,0.9650614261627197,2024-04-22 13:26:00.390607,2024-04-22 13:26:16.380636,0 days 00:00:15.990029,0.15873617775302226,102.0,,True,4,3,0.00018214568006470871,,2,Adam,0.0012757866800761136,COMPLETE
920,1.0323259234428406,2024-04-22 13:26:16.381024,2024-04-22 13:26:32.613221,0 days 00:00:16.232197,0.1985591180102503,557.0,410.0,True,4,3,0.00030135642149547526,,3,Adam,0.0024662742853603092,COMPLETE
921,1.059805989265442,2024-04-22 13:26:32.613589,2024-04-22 13:26:48.844780,0 days 00:00:16.231191,0.21348018415029602,596.0,,True,4,3,0.00037385382197140365,,2,Adam,0.0019223329415884016,COMPLETE
922,0.7807122766971588,2024-04-22 13:26:48.845187,2024-04-22 13:27:05.082243,0 days 00:00:16.237056,0.1869847273660023,521.0,,True,4,3,0.0002512895240422149,,2,Adam,0.00152781226742887,COMPLETE
923,0.8457206189632416,2024-04-22 13:27:05.082635,2024-04-22 13:27:21.330969,0 days 00:00:16.248334,0.309963314151745,576.0,,True,4,3,0.00021326865284886472,,2,Adam,0.0003453626883809557,COMPLETE
924,0.8978512585163116,2024-04-22 13:27:21.331365,2024-04-22 13:27:37.676088,0 days 00:00:16.344723,0.1670739715967684,619.0,523.0,True,4,4,0.00015782364469267617,,3,Adam,0.0009726617721289029,COMPLETE
925,0.971034437417984,2024-04-22 13:27:37.676505,2024-04-22 13:27:54.026478,0 days 00:00:16.349973,0.1452675772967591,705.0,,True,4,3,0.00018147273372287425,,2,Adam,0.006265164514945833,COMPLETE
926,0.9113521575927734,2024-04-22 13:27:54.026843,2024-04-22 13:28:10.267305,0 days 00:00:16.240462,0.2431906966586774,558.0,,True,4,3,9.307662897352043e-05,,2,Adam,0.0011575626558639983,COMPLETE
927,0.8359306156635284,2024-04-22 13:28:10.267708,2024-04-22 13:28:26.546187,0 days 00:00:16.278479,0.2707109898254445,543.0,212.0,True,4,3,0.00012471716502528035,,3,Adam,0.00019956783886148876,COMPLETE
928,0.8667255640029907,2024-04-22 13:28:26.546589,2024-04-22 13:28:42.840603,0 days 00:00:16.294014,0.11781472447477244,637.0,,True,4,3,0.00022279727607492085,,2,Adam,0.0007489645022781926,COMPLETE
929,1.1252558827400208,2024-04-22 13:28:42.841072,2024-04-22 13:28:59.103592,0 days 00:00:16.262520,0.15488741146885562,591.0,,False,4,3,0.0002598894469172598,,2,Adam,0.0008836927374538281,COMPLETE
930,0.8872087597846985,2024-04-22 13:28:59.104011,2024-04-22 13:29:15.392534,0 days 00:00:16.288523,0.17666673948195116,500.0,231.0,True,4,3,0.00020401250440086393,,3,Adam,0.0002496163660395573,COMPLETE
931,0.8707789182662964,2024-04-22 13:29:15.392949,2024-04-22 13:29:31.755606,0 days 00:00:16.362657,0.20311833903151488,516.0,,True,4,5,0.00015632544722841163,,2,Adam,0.0012871533699672767,COMPLETE
932,0.8552764058113098,2024-04-22 13:29:31.756006,2024-04-22 13:29:47.980956,0 days 00:00:16.224950,0.2987310809957394,572.0,,True,4,3,0.0002991835802491454,,2,Adam,0.0004318209077624417,COMPLETE
933,0.9625268876552582,2024-04-22 13:29:47.981384,2024-04-22 13:30:04.252283,0 days 00:00:16.270899,0.2318133923233638,539.0,201.0,True,4,3,0.00018974765088902113,,3,Adam,0.0006328100697786881,COMPLETE
934,1.5599102973937988,2024-04-22 13:30:04.252706,2024-04-22 13:30:20.405399,0 days 00:00:16.152693,0.13419397620572657,601.0,,True,4,3,0.0002297985586815678,0.8227903248841432,2,SGD,0.001091459711457021,COMPLETE
935,0.8842745721340179,2024-04-22 13:30:20.405800,2024-04-22 13:30:36.658586,0 days 00:00:16.252786,0.22192113220844403,556.0,,True,4,3,0.0001702097105364172,,2,Adam,0.0015978567468407834,COMPLETE
936,0.7725385427474976,2024-04-22 13:30:36.658999,2024-04-22 13:30:52.937165,0 days 00:00:16.278166,0.18570305362453046,578.0,242.0,True,4,3,0.0001442962844478521,,3,Adam,0.0003611135072420218,COMPLETE
937,1.0017296373844147,2024-04-22 13:30:52.937593,2024-04-22 13:31:09.182806,0 days 00:00:16.245213,0.2609247986434456,615.0,,True,4,3,0.0002640273939076003,,2,Adam,0.0009929598145355927,COMPLETE
938,0.8895533680915833,2024-04-22 13:31:09.183164,2024-04-22 13:31:25.195415,0 days 00:00:16.012251,0.17259263456874246,,,True,4,3,0.00011533365182206448,,1,Adam,0.0013916064029367936,COMPLETE
939,1.053071916103363,2024-04-22 13:31:25.195824,2024-04-22 13:31:41.436294,0 days 00:00:16.240470,0.15919584216615604,542.0,,True,4,3,0.00020363520822106474,,2,Adam,0.002258931399653816,COMPLETE
940,0.874120682477951,2024-04-22 13:31:41.436693,2024-04-22 13:31:57.657941,0 days 00:00:16.221248,0.14741447010004602,521.0,403.0,True,4,3,0.00023946338543702302,,3,Adam,0.0008574965334817136,COMPLETE
941,0.8755427598953247,2024-04-22 13:31:57.658307,2024-04-22 13:32:13.835785,0 days 00:00:16.177478,0.19342420991793785,421.0,,True,4,3,0.00033978332918581665,,2,Adam,0.0027123682164259255,COMPLETE
942,0.8807632029056549,2024-04-22 13:32:13.836156,2024-04-22 13:32:30.106736,0 days 00:00:16.270580,0.2107039063981127,563.0,,True,4,3,0.00017864015514796843,,2,Adam,0.0004853311918174144,COMPLETE
943,0.9385412037372589,2024-04-22 13:32:30.107156,2024-04-22 13:32:46.334091,0 days 00:00:16.226935,0.24008253293799198,489.0,248.0,True,4,3,0.0002794174216167695,,3,Adam,0.001191329413193944,COMPLETE
944,0.8683107495307922,2024-04-22 13:32:46.334454,2024-04-22 13:33:02.598687,0 days 00:00:16.264233,0.138288372276016,588.0,,True,4,3,0.00021593249587412253,,2,Adam,0.0018578439097626464,COMPLETE
945,0.8961092531681061,2024-04-22 13:33:02.599105,2024-04-22 13:33:18.832062,0 days 00:00:16.232957,0.2530892613027091,632.0,,True,4,3,0.00013677266560587186,,2,Adam,0.00014592245513035803,COMPLETE
946,0.8379012048244476,2024-04-22 13:33:18.832456,2024-04-22 13:33:35.025649,0 days 00:00:16.193193,0.21702532399984356,507.0,,True,4,3,0.00016510121765443545,,2,Adam,0.0006703749368592715,COMPLETE
947,0.6762306988239288,2024-04-22 13:33:35.026063,2024-04-22 13:33:51.279835,0 days 00:00:16.253772,0.2803954451537367,548.0,443.0,True,4,3,0.00019536716274057175,,3,Adam,0.00029160727023517147,COMPLETE
948,1.030099332332611,2024-04-22 13:33:51.280269,2024-04-22 13:34:07.492432,0 days 00:00:16.212163,0.23075647807113805,540.0,471.0,True,4,3,0.00024692294845295247,,3,Adam,0.0002830482713160402,COMPLETE
949,0.9178907871246338,2024-04-22 13:34:07.492833,2024-04-22 13:34:23.855776,0 days 00:00:16.362943,0.2801303990530141,558.0,,True,4,4,0.00020776083807168145,,2,Adam,0.0003206585162131439,COMPLETE
950,1.2649651765823364,2024-04-22 13:34:23.856158,2024-04-22 13:34:40.029330,0 days 00:00:16.173172,0.12708263442071555,537.0,,False,4,3,5.834646513531327e-05,,2,Adam,0.0002558074783309937,COMPLETE
951,0.8924921751022339,2024-04-22 13:34:40.029738,2024-04-22 13:34:56.290192,0 days 00:00:16.260454,0.16332645512423902,570.0,,True,4,3,0.00030901313812650434,,2,Adam,0.00031300768490799297,COMPLETE
952,1.788342535495758,2024-04-22 13:34:56.290589,2024-04-22 13:35:12.457383,0 days 00:00:16.166794,0.2676829446334264,552.0,472.0,True,4,3,0.00023602839635901773,0.836764226525031,3,SGD,0.00036765513412497734,COMPLETE
953,0.918146401643753,2024-04-22 13:35:12.457805,2024-04-22 13:35:28.783951,0 days 00:00:16.326146,0.1525007583082581,526.0,,True,4,5,0.00019813548488028187,,2,Adam,0.0002815756755684653,COMPLETE
954,0.8698912560939789,2024-04-22 13:35:28.784348,2024-04-22 13:35:45.027345,0 days 00:00:16.242997,0.17798332314343587,577.0,492.0,True,4,3,0.00026139924828071814,,3,Adam,0.00025502739186255457,COMPLETE
955,0.9080381393432617,2024-04-22 13:35:45.027769,2024-04-22 13:36:01.288477,0 days 00:00:16.260708,0.2022145556447376,601.0,,True,4,3,0.000227793013636416,,2,Adam,0.0001976036559929197,COMPLETE
956,0.9028235673904419,2024-04-22 13:36:01.288891,2024-04-22 13:36:17.473961,0 days 00:00:16.185070,0.25506487176487697,550.0,,True,4,3,0.0002775034992676453,,2,Adam,0.00030919597533366004,COMPLETE
957,0.8874027729034424,2024-04-22 13:36:17.474364,2024-04-22 13:36:33.775591,0 days 00:00:16.301227,0.16868795126704034,529.0,447.0,True,4,3,0.00019642113091114847,,3,Adam,0.00034476538469653447,COMPLETE
958,0.9385078251361847,2024-04-22 13:36:33.776021,2024-04-22 13:36:50.008831,0 days 00:00:16.232810,0.18702623949080074,566.0,,True,4,3,0.0001851229474787904,,2,Adam,0.00021160834920768294,COMPLETE
959,0.9896085262298584,2024-04-22 13:36:50.009249,2024-04-22 13:37:06.221079,0 days 00:00:16.211830,0.2746622838893434,580.0,,True,4,3,0.00023157581441277838,,2,Adam,2.5826723816321878e-05,COMPLETE
960,1.0949707627296448,2024-04-22 13:37:06.221450,2024-04-22 13:37:22.432553,0 days 00:00:16.211103,0.2476379803977274,546.0,485.0,True,4,3,0.0003158910108675637,,3,Adam,0.00039023681677424684,COMPLETE
961,0.9878500998020172,2024-04-22 13:37:22.432964,2024-04-22 13:37:38.675371,0 days 00:00:16.242407,0.14562037924388888,591.0,,True,4,3,0.0002159050316550401,,2,Adam,0.00026455985543493576,COMPLETE
962,0.9361821413040161,2024-04-22 13:37:38.675771,2024-04-22 13:37:55.096745,0 days 00:00:16.420974,0.22188776563603846,740.0,,True,4,3,0.00038228121205082606,,2,Adam,0.000414244405878256,COMPLETE
963,0.9543299078941345,2024-04-22 13:37:55.097151,2024-04-22 13:38:11.298272,0 days 00:00:16.201121,0.20296788018925244,524.0,221.0,True,4,3,0.00017225880073173125,,3,Adam,0.00023022275819629408,COMPLETE
964,0.937250554561615,2024-04-22 13:38:11.298635,2024-04-22 13:38:27.540189,0 days 00:00:16.241554,0.13993864878044238,609.0,,True,4,3,0.0002699302561590096,,2,Adam,0.0003532343059304992,COMPLETE
965,1.096782922744751,2024-04-22 13:38:27.540607,2024-04-22 13:38:43.741538,0 days 00:00:16.200931,0.19232193562455552,562.0,,True,4,3,2.385037589609523e-05,,2,Adam,0.0001765192311313344,COMPLETE
966,0.9662472009658813,2024-04-22 13:38:43.741923,2024-04-22 13:38:59.987733,0 days 00:00:16.245810,0.15933682150603878,544.0,,True,4,3,0.00019829474979670412,,2,Adam,0.000292781734784761,COMPLETE
967,1.2337170839309692,2024-04-22 13:38:59.988142,2024-04-22 13:39:16.283767,0 days 00:00:16.295625,0.23805646685980697,579.0,525.0,False,4,3,0.00015192918164709182,,3,Adam,0.0002513090528073545,COMPLETE
968,0.7029115855693817,2024-04-22 13:39:16.284197,2024-04-22 13:39:32.521558,0 days 00:00:16.237361,0.17640726618278557,509.0,,True,4,3,0.00024878010324307613,,2,Adam,0.0007454126355869457,COMPLETE
